/Users/dtquang/Documents/Machine Learning/Self-driving-cars/training_data/IMG/center_2019_04_16_21_33_59_168.jpg, /Users/dtquang/Documents/Machine Learning/Self-driving-cars/training_data/IMG/left_2019_04_16_21_33_59_168.jpg, /Users/dtquang/Documents/Machine Learning/Self-driving-cars/training_data/IMG/right_2019_04_16_21_33_59_168.jpg, 0, 1, 0, 30.19029
/Users/dtquang/Documents/Machine Learning/Self-driving-cars/training_data/IMG/center_2019_04_16_21_33_59_272.jpg, /Users/dtquang/Documents/Machine Learning/Self-driving-cars/training_data/IMG/left_2019_04_16_21_33_59_272.jpg, /Users/dtquang/Documents/Machine Learning/Self-driving-cars/training_data/IMG/right_2019_04_16_21_33_59_272.jpg, 0, 1, 0, 30.19029
/Users/dtquang/Documents/Machine Learning/Self-driving-cars/training_data/IMG/center_2019_04_16_21_33_59_397.jpg, /Users/dtquang/Documents/Machine Learning/Self-driving-cars/training_data/IMG/left_2019_04_16_21_33_59_397.jpg, /Users/dtquang/Documents/Machine Learning/Self-driving-cars/training_data/IMG/right_2019_04_16_21_33_59_397.jpg, 0, 1, 0, 30.19029
/Users/dtquang/Documents/Machine Learning/Self-driving-cars/training_data/IMG/center_2019_04_16_21_33_59_512.jpg, /Users/dtquang/Documents/Machine Learning/Self-driving-cars/training_data/IMG/left_2019_04_16_21_33_59_512.jpg, /Users/dtquang/Documents/Machine Learning/Self-driving-cars/training_data/IMG/right_2019_04_16_21_33_59_512.jpg, 0.2253392, 1, 0, 30.17819
/Users/dtquang/Documents/Machine Learning/Self-driving-cars/training_data/IMG/center_2019_04_16_21_33_59_618.jpg, /Users/dtquang/Documents/Machine Learning/Self-driving-cars/training_data/IMG/left_2019_04_16_21_33_59_618.jpg, /Users/dtquang/Documents/Machine Learning/Self-driving-cars/training_data/IMG/right_2019_04_16_21_33_59_618.jpg, 0, 1, 0, 30.18974
/Users/dtquang/Documents/Machine Learning/Self-driving-cars/training_data/IMG/center_2019_04_16_21_33_59_739.jpg, /Users/dtquang/Documents/Machine Learning/Self-driving-cars/training_data/IMG/left_2019_04_16_21_33_59_739.jpg, /Users/dtquang/Documents/Machine Learning/Self-driving-cars/training_data/IMG/right_2019_04_16_21_33_59_739.jpg, 0, 1, 0, 30.19029
/Users/dtquang/Documents/Machine Learning/Self-driving-cars/training_data/IMG/center_2019_04_16_21_33_59_839.jpg, /Users/dtquang/Documents/Machine Learning/Self-driving-cars/training_data/IMG/left_2019_04_16_21_33_59_839.jpg, /Users/dtquang/Documents/Machine Learning/Self-driving-cars/training_data/IMG/right_2019_04_16_21_33_59_839.jpg, 0, 1, 0, 30.19026
/Users/dtquang/Documents/Machine Learning/Self-driving-cars/training_data/IMG/center_2019_04_16_21_33_59_944.jpg, /Users/dtquang/Documents/Machine Learning/Self-driving-cars/training_data/IMG/left_2019_04_16_21_33_59_944.jpg, /Users/dtquang/Documents/Machine Learning/Self-driving-cars/training_data/IMG/right_2019_04_16_21_33_59_944.jpg, 0, 1, 0, 30.19032
/Users/dtquang/Documents/Machine Learning/Self-driving-cars/training_data/IMG/center_2019_04_16_21_34_00_055.jpg, /Users/dtquang/Documents/Machine Learning/Self-driving-cars/training_data/IMG/left_2019_04_16_21_34_00_055.jpg, /Users/dtquang/Documents/Machine Learning/Self-driving-cars/training_data/IMG/right_2019_04_16_21_34_00_055.jpg, 0, 1, 0, 30.1903
/Users/dtquang/Documents/Machine Learning/Self-driving-cars/training_data/IMG/center_2019_04_16_21_34_00_170.jpg, /Users/dtquang/Documents/Machine Learning/Self-driving-cars/training_data/IMG/left_2019_04_16_21_34_00_170.jpg, /Users/dtquang/Documents/Machine Learning/Self-driving-cars/training_data/IMG/right_2019_04_16_21_34_00_170.jpg, 0, 1, 0, 30.19027
/Users/dtquang/Documents/Machine Learning/Self-driving-cars/training_data/IMG/center_2019_04_16_21_34_00_285.jpg, /Users/dtquang/Documents/Machine Learning/Self-driving-cars/training_data/IMG/left_2019_04_16_21_34_00_285.jpg, /Users/dtquang/Documents/Machine Learning/Self-driving-cars/training_data/IMG/right_2019_04_16_21_34_00_285.jpg, 0, 1, 0, 30.19028
/Users/dtquang/Documents/Machine Learning/Self-driving-cars/training_data/IMG/center_2019_04_16_21_34_00_403.jpg, /Users/dtquang/Documents/Machine Learning/Self-driving-cars/training_data/IMG/left_2019_04_16_21_34_00_403.jpg, /Users/dtquang/Documents/Machine Learning/Self-driving-cars/training_data/IMG/right_2019_04_16_21_34_00_403.jpg, 0, 1, 0, 30.19031
/Users/dtquang/Documents/Machine Learning/Self-driving-cars/training_data/IMG/center_2019_04_16_21_34_00_519.jpg, /Users/dtquang/Documents/Machine Learning/Self-driving-cars/training_data/IMG/left_2019_04_16_21_34_00_519.jpg, /Users/dtquang/Documents/Machine Learning/Self-driving-cars/training_data/IMG/right_2019_04_16_21_34_00_519.jpg, 0, 1, 0, 30.19031
/Users/dtquang/Documents/Machine Learning/Self-driving-cars/training_data/IMG/center_2019_04_16_21_34_00_626.jpg, /Users/dtquang/Documents/Machine Learning/Self-driving-cars/training_data/IMG/left_2019_04_16_21_34_00_626.jpg, /Users/dtquang/Documents/Machine Learning/Self-driving-cars/training_data/IMG/right_2019_04_16_21_34_00_626.jpg, 0, 1, 0, 30.19029
/Users/dtquang/Documents/Machine Learning/Self-driving-cars/training_data/IMG/center_2019_04_16_21_34_00_739.jpg, /Users/dtquang/Documents/Machine Learning/Self-driving-cars/training_data/IMG/left_2019_04_16_21_34_00_739.jpg, /Users/dtquang/Documents/Machine Learning/Self-driving-cars/training_data/IMG/right_2019_04_16_21_34_00_739.jpg, 0, 1, 0, 30.19028
/Users/dtquang/Documents/Machine Learning/Self-driving-cars/training_data/IMG/center_2019_04_16_21_34_00_846.jpg, /Users/dtquang/Documents/Machine Learning/Self-driving-cars/training_data/IMG/left_2019_04_16_21_34_00_846.jpg, /Users/dtquang/Documents/Machine Learning/Self-driving-cars/training_data/IMG/right_2019_04_16_21_34_00_846.jpg, 0, 1, 0, 30.19027
/Users/dtquang/Documents/Machine Learning/Self-driving-cars/training_data/IMG/center_2019_04_16_21_34_00_950.jpg, /Users/dtquang/Documents/Machine Learning/Self-driving-cars/training_data/IMG/left_2019_04_16_21_34_00_950.jpg, /Users/dtquang/Documents/Machine Learning/Self-driving-cars/training_data/IMG/right_2019_04_16_21_34_00_950.jpg, -0.186435, 1, 0, 30.18095
/Users/dtquang/Documents/Machine Learning/Self-driving-cars/training_data/IMG/center_2019_04_16_21_34_01_055.jpg, /Users/dtquang/Documents/Machine Learning/Self-driving-cars/training_data/IMG/left_2019_04_16_21_34_01_055.jpg, /Users/dtquang/Documents/Machine Learning/Self-driving-cars/training_data/IMG/right_2019_04_16_21_34_01_055.jpg, -0.1901672, 1, 0, 30.18928
/Users/dtquang/Documents/Machine Learning/Self-driving-cars/training_data/IMG/center_2019_04_16_21_34_01_159.jpg, /Users/dtquang/Documents/Machine Learning/Self-driving-cars/training_data/IMG/left_2019_04_16_21_34_01_159.jpg, /Users/dtquang/Documents/Machine Learning/Self-driving-cars/training_data/IMG/right_2019_04_16_21_34_01_159.jpg, 0, 1, 0, 30.18901
/Users/dtquang/Documents/Machine Learning/Self-driving-cars/training_data/IMG/center_2019_04_16_21_34_01_272.jpg, /Users/dtquang/Documents/Machine Learning/Self-driving-cars/training_data/IMG/left_2019_04_16_21_34_01_272.jpg, /Users/dtquang/Documents/Machine Learning/Self-driving-cars/training_data/IMG/right_2019_04_16_21_34_01_272.jpg, 0, 1, 0, 30.19023
/Users/dtquang/Documents/Machine Learning/Self-driving-cars/training_data/IMG/center_2019_04_16_21_34_01_378.jpg, /Users/dtquang/Documents/Machine Learning/Self-driving-cars/training_data/IMG/left_2019_04_16_21_34_01_378.jpg, /Users/dtquang/Documents/Machine Learning/Self-driving-cars/training_data/IMG/right_2019_04_16_21_34_01_378.jpg, 0, 1, 0, 30.19031
/Users/dtquang/Documents/Machine Learning/Self-driving-cars/training_data/IMG/center_2019_04_16_21_34_01_483.jpg, /Users/dtquang/Documents/Machine Learning/Self-driving-cars/training_data/IMG/left_2019_04_16_21_34_01_483.jpg, /Users/dtquang/Documents/Machine Learning/Self-driving-cars/training_data/IMG/right_2019_04_16_21_34_01_483.jpg, 0, 1, 0, 30.19028
/Users/dtquang/Documents/Machine Learning/Self-driving-cars/training_data/IMG/center_2019_04_16_21_34_01_611.jpg, /Users/dtquang/Documents/Machine Learning/Self-driving-cars/training_data/IMG/left_2019_04_16_21_34_01_611.jpg, /Users/dtquang/Documents/Machine Learning/Self-driving-cars/training_data/IMG/right_2019_04_16_21_34_01_611.jpg, -0.2578018, 1, 0, 30.17153
/Users/dtquang/Documents/Machine Learning/Self-driving-cars/training_data/IMG/center_2019_04_16_21_34_01_719.jpg, /Users/dtquang/Documents/Machine Learning/Self-driving-cars/training_data/IMG/left_2019_04_16_21_34_01_719.jpg, /Users/dtquang/Documents/Machine Learning/Self-driving-cars/training_data/IMG/right_2019_04_16_21_34_01_719.jpg, -0.407361, 0.805366, 0, 30.13263
/Users/dtquang/Documents/Machine Learning/Self-driving-cars/training_data/IMG/center_2019_04_16_21_34_01_819.jpg, /Users/dtquang/Documents/Machine Learning/Self-driving-cars/training_data/IMG/left_2019_04_16_21_34_01_819.jpg, /Users/dtquang/Documents/Machine Learning/Self-driving-cars/training_data/IMG/right_2019_04_16_21_34_01_819.jpg, -0.1064011, 0.5044061, 0, 30.08104
/Users/dtquang/Documents/Machine Learning/Self-driving-cars/training_data/IMG/center_2019_04_16_21_34_01_921.jpg, /Users/dtquang/Documents/Machine Learning/Self-driving-cars/training_data/IMG/left_2019_04_16_21_34_01_921.jpg, /Users/dtquang/Documents/Machine Learning/Self-driving-cars/training_data/IMG/right_2019_04_16_21_34_01_921.jpg, 0, 0.199381, 0, 30.01129
/Users/dtquang/Documents/Machine Learning/Self-driving-cars/training_data/IMG/center_2019_04_16_21_34_02_041.jpg, /Users/dtquang/Documents/Machine Learning/Self-driving-cars/training_data/IMG/left_2019_04_16_21_34_02_041.jpg, /Users/dtquang/Documents/Machine Learning/Self-driving-cars/training_data/IMG/right_2019_04_16_21_34_02_041.jpg, -0.2183697, 0, 0, 29.69715
/Users/dtquang/Documents/Machine Learning/Self-driving-cars/training_data/IMG/center_2019_04_16_21_34_02_145.jpg, /Users/dtquang/Documents/Machine Learning/Self-driving-cars/training_data/IMG/left_2019_04_16_21_34_02_145.jpg, /Users/dtquang/Documents/Machine Learning/Self-driving-cars/training_data/IMG/right_2019_04_16_21_34_02_145.jpg, -0.2827889, 0, 0, 29.30381
/Users/dtquang/Documents/Machine Learning/Self-driving-cars/training_data/IMG/center_2019_04_16_21_34_02_252.jpg, /Users/dtquang/Documents/Machine Learning/Self-driving-cars/training_data/IMG/left_2019_04_16_21_34_02_252.jpg, /Users/dtquang/Documents/Machine Learning/Self-driving-cars/training_data/IMG/right_2019_04_16_21_34_02_252.jpg, 0, 0, 0, 28.94815
/Users/dtquang/Documents/Machine Learning/Self-driving-cars/training_data/IMG/center_2019_04_16_21_34_02_357.jpg, /Users/dtquang/Documents/Machine Learning/Self-driving-cars/training_data/IMG/left_2019_04_16_21_34_02_357.jpg, /Users/dtquang/Documents/Machine Learning/Self-driving-cars/training_data/IMG/right_2019_04_16_21_34_02_357.jpg, 0, 0, 0, 28.65423
/Users/dtquang/Documents/Machine Learning/Self-driving-cars/training_data/IMG/center_2019_04_16_21_34_02_475.jpg, /Users/dtquang/Documents/Machine Learning/Self-driving-cars/training_data/IMG/left_2019_04_16_21_34_02_475.jpg, /Users/dtquang/Documents/Machine Learning/Self-driving-cars/training_data/IMG/right_2019_04_16_21_34_02_475.jpg, 0, 0.2629201, 0, 28.41776
/Users/dtquang/Documents/Machine Learning/Self-driving-cars/training_data/IMG/center_2019_04_16_21_34_02_583.jpg, /Users/dtquang/Documents/Machine Learning/Self-driving-cars/training_data/IMG/left_2019_04_16_21_34_02_583.jpg, /Users/dtquang/Documents/Machine Learning/Self-driving-cars/training_data/IMG/right_2019_04_16_21_34_02_583.jpg, -0.07958114, 0.5350592, 0, 28.67261
/Users/dtquang/Documents/Machine Learning/Self-driving-cars/training_data/IMG/center_2019_04_16_21_34_02_688.jpg, /Users/dtquang/Documents/Machine Learning/Self-driving-cars/training_data/IMG/left_2019_04_16_21_34_02_688.jpg, /Users/dtquang/Documents/Machine Learning/Self-driving-cars/training_data/IMG/right_2019_04_16_21_34_02_688.jpg, -0.2910901, 0.592314, 0, 29.20232
/Users/dtquang/Documents/Machine Learning/Self-driving-cars/training_data/IMG/center_2019_04_16_21_34_02_803.jpg, /Users/dtquang/Documents/Machine Learning/Self-driving-cars/training_data/IMG/left_2019_04_16_21_34_02_803.jpg, /Users/dtquang/Documents/Machine Learning/Self-driving-cars/training_data/IMG/right_2019_04_16_21_34_02_803.jpg, 0, 0.2478898, 0, 29.44456
/Users/dtquang/Documents/Machine Learning/Self-driving-cars/training_data/IMG/center_2019_04_16_21_34_02_916.jpg, /Users/dtquang/Documents/Machine Learning/Self-driving-cars/training_data/IMG/left_2019_04_16_21_34_02_916.jpg, /Users/dtquang/Documents/Machine Learning/Self-driving-cars/training_data/IMG/right_2019_04_16_21_34_02_916.jpg, 0, 0.03999603, 0, 29.22178
/Users/dtquang/Documents/Machine Learning/Self-driving-cars/training_data/IMG/center_2019_04_16_21_34_03_019.jpg, /Users/dtquang/Documents/Machine Learning/Self-driving-cars/training_data/IMG/left_2019_04_16_21_34_03_019.jpg, /Users/dtquang/Documents/Machine Learning/Self-driving-cars/training_data/IMG/right_2019_04_16_21_34_03_019.jpg, -0.2642881, 0.103368, 0, 29.05236
/Users/dtquang/Documents/Machine Learning/Self-driving-cars/training_data/IMG/center_2019_04_16_21_34_03_139.jpg, /Users/dtquang/Documents/Machine Learning/Self-driving-cars/training_data/IMG/left_2019_04_16_21_34_03_139.jpg, /Users/dtquang/Documents/Machine Learning/Self-driving-cars/training_data/IMG/right_2019_04_16_21_34_03_139.jpg, -0.6670289, 0, 0, 28.46448
/Users/dtquang/Documents/Machine Learning/Self-driving-cars/training_data/IMG/center_2019_04_16_21_34_03_253.jpg, /Users/dtquang/Documents/Machine Learning/Self-driving-cars/training_data/IMG/left_2019_04_16_21_34_03_253.jpg, /Users/dtquang/Documents/Machine Learning/Self-driving-cars/training_data/IMG/right_2019_04_16_21_34_03_253.jpg, -0.4853185, 0, 0, 27.88741
/Users/dtquang/Documents/Machine Learning/Self-driving-cars/training_data/IMG/center_2019_04_16_21_34_03_365.jpg, /Users/dtquang/Documents/Machine Learning/Self-driving-cars/training_data/IMG/left_2019_04_16_21_34_03_365.jpg, /Users/dtquang/Documents/Machine Learning/Self-driving-cars/training_data/IMG/right_2019_04_16_21_34_03_365.jpg, -0.1525766, 0, 0, 27.5807
/Users/dtquang/Documents/Machine Learning/Self-driving-cars/training_data/IMG/center_2019_04_16_21_34_03_474.jpg, /Users/dtquang/Documents/Machine Learning/Self-driving-cars/training_data/IMG/left_2019_04_16_21_34_03_474.jpg, /Users/dtquang/Documents/Machine Learning/Self-driving-cars/training_data/IMG/right_2019_04_16_21_34_03_474.jpg, 0, 0, 0, 27.28409
/Users/dtquang/Documents/Machine Learning/Self-driving-cars/training_data/IMG/center_2019_04_16_21_34_03_613.jpg, /Users/dtquang/Documents/Machine Learning/Self-driving-cars/training_data/IMG/left_2019_04_16_21_34_03_613.jpg, /Users/dtquang/Documents/Machine Learning/Self-driving-cars/training_data/IMG/right_2019_04_16_21_34_03_613.jpg, 0, 0, 0, 26.89644
/Users/dtquang/Documents/Machine Learning/Self-driving-cars/training_data/IMG/center_2019_04_16_21_34_03_722.jpg, /Users/dtquang/Documents/Machine Learning/Self-driving-cars/training_data/IMG/left_2019_04_16_21_34_03_722.jpg, /Users/dtquang/Documents/Machine Learning/Self-driving-cars/training_data/IMG/right_2019_04_16_21_34_03_722.jpg, 0, 0, 0, 26.62624
/Users/dtquang/Documents/Machine Learning/Self-driving-cars/training_data/IMG/center_2019_04_16_21_34_03_826.jpg, /Users/dtquang/Documents/Machine Learning/Self-driving-cars/training_data/IMG/left_2019_04_16_21_34_03_826.jpg, /Users/dtquang/Documents/Machine Learning/Self-driving-cars/training_data/IMG/right_2019_04_16_21_34_03_826.jpg, 0, 0.20934, 0, 26.40142
/Users/dtquang/Documents/Machine Learning/Self-driving-cars/training_data/IMG/center_2019_04_16_21_34_03_938.jpg, /Users/dtquang/Documents/Machine Learning/Self-driving-cars/training_data/IMG/left_2019_04_16_21_34_03_938.jpg, /Users/dtquang/Documents/Machine Learning/Self-driving-cars/training_data/IMG/right_2019_04_16_21_34_03_938.jpg, -0.1577461, 0.2334659, 0, 26.54728
/Users/dtquang/Documents/Machine Learning/Self-driving-cars/training_data/IMG/center_2019_04_16_21_34_04_040.jpg, /Users/dtquang/Documents/Machine Learning/Self-driving-cars/training_data/IMG/left_2019_04_16_21_34_04_040.jpg, /Users/dtquang/Documents/Machine Learning/Self-driving-cars/training_data/IMG/right_2019_04_16_21_34_04_040.jpg, -0.2640481, 0, 0, 26.30522
/Users/dtquang/Documents/Machine Learning/Self-driving-cars/training_data/IMG/center_2019_04_16_21_34_04_150.jpg, /Users/dtquang/Documents/Machine Learning/Self-driving-cars/training_data/IMG/left_2019_04_16_21_34_04_150.jpg, /Users/dtquang/Documents/Machine Learning/Self-driving-cars/training_data/IMG/right_2019_04_16_21_34_04_150.jpg, 0, 0, 0, 25.98245
/Users/dtquang/Documents/Machine Learning/Self-driving-cars/training_data/IMG/center_2019_04_16_21_34_04_257.jpg, /Users/dtquang/Documents/Machine Learning/Self-driving-cars/training_data/IMG/left_2019_04_16_21_34_04_257.jpg, /Users/dtquang/Documents/Machine Learning/Self-driving-cars/training_data/IMG/right_2019_04_16_21_34_04_257.jpg, 0, 0, 0, 25.71899
/Users/dtquang/Documents/Machine Learning/Self-driving-cars/training_data/IMG/center_2019_04_16_21_34_04_366.jpg, /Users/dtquang/Documents/Machine Learning/Self-driving-cars/training_data/IMG/left_2019_04_16_21_34_04_366.jpg, /Users/dtquang/Documents/Machine Learning/Self-driving-cars/training_data/IMG/right_2019_04_16_21_34_04_366.jpg, -0.2411517, 0, 0, 25.38354
/Users/dtquang/Documents/Machine Learning/Self-driving-cars/training_data/IMG/center_2019_04_16_21_34_04_476.jpg, /Users/dtquang/Documents/Machine Learning/Self-driving-cars/training_data/IMG/left_2019_04_16_21_34_04_476.jpg, /Users/dtquang/Documents/Machine Learning/Self-driving-cars/training_data/IMG/right_2019_04_16_21_34_04_476.jpg, -0.573261, 0, 0, 24.95079
/Users/dtquang/Documents/Machine Learning/Self-driving-cars/training_data/IMG/center_2019_04_16_21_34_04_606.jpg, /Users/dtquang/Documents/Machine Learning/Self-driving-cars/training_data/IMG/left_2019_04_16_21_34_04_606.jpg, /Users/dtquang/Documents/Machine Learning/Self-driving-cars/training_data/IMG/right_2019_04_16_21_34_04_606.jpg, -0.6538264, 0, 0, 24.20234
/Users/dtquang/Documents/Machine Learning/Self-driving-cars/training_data/IMG/center_2019_04_16_21_34_04_709.jpg, /Users/dtquang/Documents/Machine Learning/Self-driving-cars/training_data/IMG/left_2019_04_16_21_34_04_709.jpg, /Users/dtquang/Documents/Machine Learning/Self-driving-cars/training_data/IMG/right_2019_04_16_21_34_04_709.jpg, -0.3454081, 0, 0, 23.97788
/Users/dtquang/Documents/Machine Learning/Self-driving-cars/training_data/IMG/center_2019_04_16_21_34_04_814.jpg, /Users/dtquang/Documents/Machine Learning/Self-driving-cars/training_data/IMG/left_2019_04_16_21_34_04_814.jpg, /Users/dtquang/Documents/Machine Learning/Self-driving-cars/training_data/IMG/right_2019_04_16_21_34_04_814.jpg, -0.05825436, 0.209232, 0, 23.87587
/Users/dtquang/Documents/Machine Learning/Self-driving-cars/training_data/IMG/center_2019_04_16_21_34_04_922.jpg, /Users/dtquang/Documents/Machine Learning/Self-driving-cars/training_data/IMG/left_2019_04_16_21_34_04_922.jpg, /Users/dtquang/Documents/Machine Learning/Self-driving-cars/training_data/IMG/right_2019_04_16_21_34_04_922.jpg, 0, 0.5603013, 0, 24.05643
/Users/dtquang/Documents/Machine Learning/Self-driving-cars/training_data/IMG/center_2019_04_16_21_34_05_040.jpg, /Users/dtquang/Documents/Machine Learning/Self-driving-cars/training_data/IMG/left_2019_04_16_21_34_05_040.jpg, /Users/dtquang/Documents/Machine Learning/Self-driving-cars/training_data/IMG/right_2019_04_16_21_34_05_040.jpg, 0, 0.9133773, 0, 24.84617
/Users/dtquang/Documents/Machine Learning/Self-driving-cars/training_data/IMG/center_2019_04_16_21_34_05_153.jpg, /Users/dtquang/Documents/Machine Learning/Self-driving-cars/training_data/IMG/left_2019_04_16_21_34_05_153.jpg, /Users/dtquang/Documents/Machine Learning/Self-driving-cars/training_data/IMG/right_2019_04_16_21_34_05_153.jpg, 0, 1, 0, 25.98855
/Users/dtquang/Documents/Machine Learning/Self-driving-cars/training_data/IMG/center_2019_04_16_21_34_05_258.jpg, /Users/dtquang/Documents/Machine Learning/Self-driving-cars/training_data/IMG/left_2019_04_16_21_34_05_258.jpg, /Users/dtquang/Documents/Machine Learning/Self-driving-cars/training_data/IMG/right_2019_04_16_21_34_05_258.jpg, 0, 1, 0, 26.93527
/Users/dtquang/Documents/Machine Learning/Self-driving-cars/training_data/IMG/center_2019_04_16_21_34_05_365.jpg, /Users/dtquang/Documents/Machine Learning/Self-driving-cars/training_data/IMG/left_2019_04_16_21_34_05_365.jpg, /Users/dtquang/Documents/Machine Learning/Self-driving-cars/training_data/IMG/right_2019_04_16_21_34_05_365.jpg, -0.1438318, 1, 0, 28.05002
/Users/dtquang/Documents/Machine Learning/Self-driving-cars/training_data/IMG/center_2019_04_16_21_34_05_474.jpg, /Users/dtquang/Documents/Machine Learning/Self-driving-cars/training_data/IMG/left_2019_04_16_21_34_05_474.jpg, /Users/dtquang/Documents/Machine Learning/Self-driving-cars/training_data/IMG/right_2019_04_16_21_34_05_474.jpg, -0.4695511, 1, 0, 28.82576
/Users/dtquang/Documents/Machine Learning/Self-driving-cars/training_data/IMG/center_2019_04_16_21_34_05_581.jpg, /Users/dtquang/Documents/Machine Learning/Self-driving-cars/training_data/IMG/left_2019_04_16_21_34_05_581.jpg, /Users/dtquang/Documents/Machine Learning/Self-driving-cars/training_data/IMG/right_2019_04_16_21_34_05_581.jpg, -0.328365, 1, 0, 29.62205
/Users/dtquang/Documents/Machine Learning/Self-driving-cars/training_data/IMG/center_2019_04_16_21_34_05_695.jpg, /Users/dtquang/Documents/Machine Learning/Self-driving-cars/training_data/IMG/left_2019_04_16_21_34_05_695.jpg, /Users/dtquang/Documents/Machine Learning/Self-driving-cars/training_data/IMG/right_2019_04_16_21_34_05_695.jpg, 0, 1, 0, 30.18642
/Users/dtquang/Documents/Machine Learning/Self-driving-cars/training_data/IMG/center_2019_04_16_21_34_05_808.jpg, /Users/dtquang/Documents/Machine Learning/Self-driving-cars/training_data/IMG/left_2019_04_16_21_34_05_808.jpg, /Users/dtquang/Documents/Machine Learning/Self-driving-cars/training_data/IMG/right_2019_04_16_21_34_05_808.jpg, 0, 1, 0, 30.18996
/Users/dtquang/Documents/Machine Learning/Self-driving-cars/training_data/IMG/center_2019_04_16_21_34_05_911.jpg, /Users/dtquang/Documents/Machine Learning/Self-driving-cars/training_data/IMG/left_2019_04_16_21_34_05_911.jpg, /Users/dtquang/Documents/Machine Learning/Self-driving-cars/training_data/IMG/right_2019_04_16_21_34_05_911.jpg, 0, 1, 0, 30.1904
/Users/dtquang/Documents/Machine Learning/Self-driving-cars/training_data/IMG/center_2019_04_16_21_34_06_013.jpg, /Users/dtquang/Documents/Machine Learning/Self-driving-cars/training_data/IMG/left_2019_04_16_21_34_06_013.jpg, /Users/dtquang/Documents/Machine Learning/Self-driving-cars/training_data/IMG/right_2019_04_16_21_34_06_013.jpg, 0, 1, 0, 30.19033
/Users/dtquang/Documents/Machine Learning/Self-driving-cars/training_data/IMG/center_2019_04_16_21_34_06_123.jpg, /Users/dtquang/Documents/Machine Learning/Self-driving-cars/training_data/IMG/left_2019_04_16_21_34_06_123.jpg, /Users/dtquang/Documents/Machine Learning/Self-driving-cars/training_data/IMG/right_2019_04_16_21_34_06_123.jpg, 0, 1, 0, 30.19032
/Users/dtquang/Documents/Machine Learning/Self-driving-cars/training_data/IMG/center_2019_04_16_21_34_06_238.jpg, /Users/dtquang/Documents/Machine Learning/Self-driving-cars/training_data/IMG/left_2019_04_16_21_34_06_238.jpg, /Users/dtquang/Documents/Machine Learning/Self-driving-cars/training_data/IMG/right_2019_04_16_21_34_06_238.jpg, -0.3458852, 1, 0, 30.16456
/Users/dtquang/Documents/Machine Learning/Self-driving-cars/training_data/IMG/center_2019_04_16_21_34_06_349.jpg, /Users/dtquang/Documents/Machine Learning/Self-driving-cars/training_data/IMG/left_2019_04_16_21_34_06_349.jpg, /Users/dtquang/Documents/Machine Learning/Self-driving-cars/training_data/IMG/right_2019_04_16_21_34_06_349.jpg, -0.5263052, 1, 0, 30.1552
/Users/dtquang/Documents/Machine Learning/Self-driving-cars/training_data/IMG/center_2019_04_16_21_34_06_469.jpg, /Users/dtquang/Documents/Machine Learning/Self-driving-cars/training_data/IMG/left_2019_04_16_21_34_06_469.jpg, /Users/dtquang/Documents/Machine Learning/Self-driving-cars/training_data/IMG/right_2019_04_16_21_34_06_469.jpg, -0.1644001, 1, 0, 30.19282
/Users/dtquang/Documents/Machine Learning/Self-driving-cars/training_data/IMG/center_2019_04_16_21_34_06_576.jpg, /Users/dtquang/Documents/Machine Learning/Self-driving-cars/training_data/IMG/left_2019_04_16_21_34_06_576.jpg, /Users/dtquang/Documents/Machine Learning/Self-driving-cars/training_data/IMG/right_2019_04_16_21_34_06_576.jpg, 0, 1, 0, 30.18862
/Users/dtquang/Documents/Machine Learning/Self-driving-cars/training_data/IMG/center_2019_04_16_21_34_06_690.jpg, /Users/dtquang/Documents/Machine Learning/Self-driving-cars/training_data/IMG/left_2019_04_16_21_34_06_690.jpg, /Users/dtquang/Documents/Machine Learning/Self-driving-cars/training_data/IMG/right_2019_04_16_21_34_06_690.jpg, 0, 1, 0, 30.19025
/Users/dtquang/Documents/Machine Learning/Self-driving-cars/training_data/IMG/center_2019_04_16_21_34_06_812.jpg, /Users/dtquang/Documents/Machine Learning/Self-driving-cars/training_data/IMG/left_2019_04_16_21_34_06_812.jpg, /Users/dtquang/Documents/Machine Learning/Self-driving-cars/training_data/IMG/right_2019_04_16_21_34_06_812.jpg, 0, 1, 0, 30.19032
/Users/dtquang/Documents/Machine Learning/Self-driving-cars/training_data/IMG/center_2019_04_16_21_34_06_921.jpg, /Users/dtquang/Documents/Machine Learning/Self-driving-cars/training_data/IMG/left_2019_04_16_21_34_06_921.jpg, /Users/dtquang/Documents/Machine Learning/Self-driving-cars/training_data/IMG/right_2019_04_16_21_34_06_921.jpg, 0, 1, 0, 30.1903
/Users/dtquang/Documents/Machine Learning/Self-driving-cars/training_data/IMG/center_2019_04_16_21_34_07_044.jpg, /Users/dtquang/Documents/Machine Learning/Self-driving-cars/training_data/IMG/left_2019_04_16_21_34_07_044.jpg, /Users/dtquang/Documents/Machine Learning/Self-driving-cars/training_data/IMG/right_2019_04_16_21_34_07_044.jpg, 0, 1, 0, 30.1903
/Users/dtquang/Documents/Machine Learning/Self-driving-cars/training_data/IMG/center_2019_04_16_21_34_07_163.jpg, /Users/dtquang/Documents/Machine Learning/Self-driving-cars/training_data/IMG/left_2019_04_16_21_34_07_163.jpg, /Users/dtquang/Documents/Machine Learning/Self-driving-cars/training_data/IMG/right_2019_04_16_21_34_07_163.jpg, -0.2136658, 1, 0, 30.17738
